region,branch_code,province,branch,month,water_sold_m3
1,5531016,ชลบุรี,แหลมฉบัง,2024-03-01,2103666.0
2,5541031,นครราชสีมา,ครบุรี,2024-03-01,157334.0
2,5541039,ปทุมธานี,คลองหลวง,2024-03-01,2737942.0
2,5541017,ลพบุรี,ชัยบาดาล,2024-03-01,204576.0
2,5541036,นครราชสีมา,ชุมพวง,2024-03-01,105696.0
2,5541038,นครราชสีมา,ด่านขุนทด,2024-03-01,165359.0
2,5541024,พระนครศรีอยุธยา,ท่าเรือ,2024-03-01,140841.11
2,5541040,ปทุมธานี,ธัญบุรี,2024-03-01,1810960.0
2,5541027,นครนายก,นครนายก,2024-03-01,383925.0
2,5541029,นครราชสีมา,นครราชสีมา,2024-03-01,888499.0
2,5541028,นครนายก,บ้านนา,2024-03-01,278194.0
2,5541014,สระบุรี,บ้านหมอ,2024-03-01,82797.0
2,5541016,ลพบุรี,บ้านหมี่,2024-03-01,339979.0
2,5541025,ปทุมธานี,ปทุมธานี,2024-03-01,2322025.04
2,5541033,นครราชสีมา,ปักธงชัย,2024-03-01,243638.0
2,5541030,นครราชสีมา,ปากช่อง,2024-03-01,404977.0
2,5541022,พระนครศรีอยุธยา,ผักไห่,2024-03-01,39531.0
2,5541021,พระนครศรีอยุธยา,พระนครศรีอยุธยา,2024-03-01,2486820.5
2,5541011,สระบุรี,พระพุทธบาท,2024-03-01,381952.0
2,5541035,นครราชสีมา,พิมาย,2024-03-01,231136.0
2,5541013,สระบุรี,มวกเหล็ก,2024-03-01,499126.0
2,5541026,ปทุมธานี,รังสิต,2024-03-01,4128098.0
2,5541015,ลพบุรี,ลพบุรี,2024-03-01,1316280.0
2,5541020,อ่างทอง,วิเศษชัยชาญ,2024-03-01,89079.0
2,5541018,สิงห์บุรี,สิงห์บุรี,2024-03-01,235156.0
2,5541032,นครราชสีมา,สีคิ้ว,2024-03-01,769856.0
2,5541012,สระบุรี,หนองแค,2024-03-01,900347.0
2,5541019,อ่างทอง,อ่างทอง,2024-03-01,244612.0
2,5541023,พระนครศรีอยุธยา,เสนา,2024-03-01,243663.0
2,5541034,นครราชสีมา,โชคชัย,2024-03-01,378041.0
2,5541037,นครราชสีมา,โนนสูง,2024-03-01,147791.0
3,5542024,กาญจนบุรี,กาญจนบุรี,2024-03-01,724402.0
3,5542031,ประจวบคีรีขันธ์,กุยบุรี,2024-03-01,369671.0
3,5542022,สุพรรณบุรี,ด่านช้าง,2024-03-01,129711.0
3,5542027,กาญจนบุรี,ท่ามะกา,2024-03-01,216232.0
3,5542033,นครปฐม,นครปฐม,2024-03-01,565554.0
3,5542032,ประจวบคีรีขันธ์,บางสะพาน,2024-03-01,227648.0
3,5542011,ราชบุรี,บ้านโป่ง,2024-03-01,211342.0
3,5542029,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,2024-03-01,314275.0
3,5542030,ประจวบคีรีขันธ์,ปราณบุรี,2024-03-01,887803.0
3,5542013,ราชบุรี,ปากท่อ,2024-03-01,452542.0
3,5542026,กาญจนบุรี,พนมทวน,2024-03-01,173955.0
3,5542014,ราชบุรี,ราชบุรี,2024-03-01,665532.48
3,5542020,สุพรรณบุรี,ศรีประจันต์,2024-03-01,95171.0
3,5542015,สมุทรสงคราม,สมุทรสงคราม,2024-03-01,900792.0
3,5542016,สมุทรสาคร,สมุทรสาคร,2024-03-01,5320360.0
3,5542012,ราชบุรี,สวนผึ้ง,2024-03-01,131585.0
3,5542018,นครปฐม,สามพราน,2024-03-01,1049637.0
3,5542019,สุพรรณบุรี,สุพรรณบุรี,2024-03-01,581072.0
3,5542023,สุพรรณบุรี,อู่ทอง,2024-03-01,381062.0
3,5542017,สมุทรสาคร,อ้อมน้อย,2024-03-01,2628174.0
3,5542021,สุพรรณบุรี,เดิมบางนางบวช,2024-03-01,201487.0
3,5542028,เพชรบุรี,เพชรบุรี,2024-03-01,1301445.0
3,5542025,กาญจนบุรี,เลาขวัญ,2024-03-01,138214.0
4,5551025,กระบี่,กระบี่,2024-03-01,911374.0
4,5551012,สุราษฎร์ธานี,กาญจนดิษฐ์,2024-03-01,304427.0
4,5551031,นครศรีธรรมราช,ขนอม,2024-03-01,130443.0
4,5551034,กระบี่,คลองท่อม,2024-03-01,116427.0
4,5551030,นครศรีธรรมราช,จันดี,2024-03-01,144107.0
4,5551028,นครศรีธรรมราช,ชะอวด,2024-03-01,91230.0
4,5551017,ชุมพร,ชุมพร,2024-03-01,792442.0
4,5551022,พังงา,ตะกั่วป่า,2024-03-01,216809.0
4,5551027,นครศรีธรรมราช,ทุ่งสง,2024-03-01,507109.0
4,5551019,ชุมพร,ท่าแซะ,2024-03-01,81907.0
4,5551023,พังงา,ท้ายเหมือง,2024-03-01,95582.0
4,5551032,นครศรีธรรมราช,นครศรีธรรมราช,2024-03-01,222278.0
4,5551015,สุราษฎร์ธานี,บ้านตาขุน,2024-03-01,96611.0
4,5551014,สุราษฎร์ธานี,บ้านนาสาร,2024-03-01,171045.0
4,5551029,นครศรีธรรมราช,ปากพนัง,2024-03-01,243632.0
4,5551021,พังงา,พังงา,2024-03-01,225842.0
4,5551024,ภูเก็ต,ภูเก็ต,2024-03-01,2292671.0
4,5551020,ระนอง,ระนอง,2024-03-01,473832.0
4,5551011,สุราษฎร์ธานี,สุราษฎร์ธานี,2024-03-01,1771517.73
4,5551018,ชุมพร,หลังสวน,2024-03-01,314607.0
4,5551026,กระบี่,อ่าวลึก,2024-03-01,93838.0
4,5551033,สุราษฎร์ธานี,เกาะพะงัน,2024-03-01,110673.0
4,5551013,สุราษฎร์ธานี,เกาะสมุย,2024-03-01,636305.0
4,5551016,สุราษฎร์ธานี,ไชยา,2024-03-01,90624.0
5,5552021,ตรัง,กันตัง,2024-03-01,268001.0
5,5552018,ตรัง,ตรัง,2024-03-01,395632.0
5,5552027,นราธิวาส,นราธิวาส,2024-03-01,484927.0
5,5552014,สงขลา,นาทวี,2024-03-01,81966.0
5,5552030,สงขลา,พังลา,2024-03-01,98257.0
5,5552016,พัทลุง,พัทลุง,2024-03-01,360756.0
5,5552024,ยะลา,ยะหา,2024-03-01,59594.0
5,5552020,ตรัง,ย่านตาขาว,2024-03-01,155869.0
5,5552015,สงขลา,ระโนด,2024-03-01,41891.0
5,5552028,นราธิวาส,รือเสาะ,2024-03-01,44553.0
5,5552023,สตูล,ละงู,2024-03-01,208269.0
5,5552011,สงขลา,สงขลา,2024-03-01,1476255.0
5,5552022,สตูล,สตูล,2024-03-01,384671.0
5,5552013,สงขลา,สะเดา,2024-03-01,400098.0
5,5552026,ปัตตานี,สายบุรี,2024-03-01,46562.0
5,5552029,นราธิวาส,สุไหงโก-ลก,2024-03-01,241262.0
5,5552012,สงขลา,หาดใหญ่,2024-03-01,2041303.0
5,5552019,ตรัง,ห้วยยอด,2024-03-01,206615.0
5,5552017,พัทลุง,เขาชัยสน,2024-03-01,50198.0
5,5552025,ยะลา,เบตง,2024-03-01,235343.0
6,5521016,ขอนแก่น,กระนวน,2024-03-01,272783.0
6,5521019,กาฬสินธุ์,กาฬสินธุ์,2024-03-01,548888.0
6,5521020,กาฬสินธุ์,กุฉินารายณ์,2024-03-01,86751.0
6,5521011,ขอนแก่น,ขอนแก่น,2024-03-01,2909702.0
6,5521026,ชัยภูมิ,จัตุรัส,2024-03-01,280710.0
6,5521015,ขอนแก่น,ชนบท,2024-03-01,278713.0
6,5521024,ชัยภูมิ,ชัยภูมิ,2024-03-01,786717.0
6,5521013,ขอนแก่น,ชุมแพ,2024-03-01,349056.0
6,5521014,ขอนแก่น,น้ำพอง,2024-03-01,444173.0
6,5521029,ชัยภูมิ,บำเหน็จณรงค์,2024-03-01,241967.0
6,5521012,ขอนแก่น,บ้านไผ่,2024-03-01,313772.0
6,5521023,มหาสารคาม,พยัคฆภูมิพิสัย,2024-03-01,138953.0
6,5521028,ชัยภูมิ,ภูเขียว,2024-03-01,213567.0
6,5521022,มหาสารคาม,มหาสารคาม,2024-03-01,1089760.0
6,5521030,ร้อยเอ็ด,ร้อยเอ็ด,2024-03-01,701888.0
6,5521021,กาฬสินธุ์,สมเด็จ,2024-03-01,132167.0
6,5521032,ร้อยเอ็ด,สุวรรณภูมิ,2024-03-01,108172.0
6,5521027,ชัยภูมิ,หนองบัวแดง,2024-03-01,128703.0
6,5521017,ขอนแก่น,หนองเรือ,2024-03-01,200905.0
6,5521018,ขอนแก่น,เมืองพล,2024-03-01,208848.0
6,5521025,ชัยภูมิ,แก้งคร้อ,2024-03-01,200295.0
6,5521031,ร้อยเอ็ด,โพนทอง,2024-03-01,149982.0
7,5522012,อุดรธานี,กุมภวาปี,2024-03-01,309140.0
7,5522018,เลย,ด่านซ้าย,2024-03-01,82189.0
7,5522028,นครพนม,ธาตุพนม,2024-03-01,209038.0
7,5522027,นครพนม,นครพนม,2024-03-01,344630.0
7,5522021,บึงกาฬ,บึงกาฬ,2024-03-01,152291.0
7,5522014,อุดรธานี,บ้านดุง,2024-03-01,173719.0
7,5522013,อุดรธานี,บ้านผือ,2024-03-01,157180.0
7,5522029,นครพนม,บ้านแพง,2024-03-01,72112.0
7,5522026,สกลนคร,พังโคน,2024-03-01,204856.0
7,5522019,เลย,วังสะพุง,2024-03-01,174762.0
7,5522030,นครพนม,ศรีสงคราม,2024-03-01,104021.0
7,5522022,หนองคาย,ศรีเชียงใหม่,2024-03-01,86866.0
7,5522024,สกลนคร,สกลนคร,2024-03-01,609043.0
7,5522025,สกลนคร,สว่างแดนดิน,2024-03-01,176265.0
7,5522020,หนองคาย,หนองคาย,2024-03-01,522204.0
7,5522015,หนองบัวลำภู,หนองบัวลำภู,2024-03-01,288937.0
7,5522011,อุดรธานี,อุดรธานี,2024-03-01,2131494.0
7,5522017,เลย,เชียงคาน,2024-03-01,174704.0
7,5522016,เลย,เลย,2024-03-01,516914.0
7,5522023,หนองคาย,โพนพิสัย,2024-03-01,135087.0
8,5532029,ศรีสะเกษ,กันทรลักษ์,2024-03-01,116997.0
8,5532022,บุรีรัมย์,นางรอง,2024-03-01,241252.0
8,5532019,บุรีรัมย์,บุรีรัมย์,2024-03-01,851595.0
8,5532012,อุบลราชธานี,พิบูลมังสาหาร,2024-03-01,117715.0
8,5532018,ยโสธร,มหาชนะชัย,2024-03-01,104736.0
8,5532030,มุกดาหาร,มุกดาหาร,2024-03-01,467698.0
8,5532016,ยโสธร,ยโสธร,2024-03-01,289416.0
8,5532026,สุรินทร์,รัตนบุรี,2024-03-01,175599.0
8,5532023,บุรีรัมย์,ละหานทราย,2024-03-01,248059.0
8,5532021,บุรีรัมย์,ลำปลายมาศ,2024-03-01,114965.0
8,5532028,ศรีสะเกษ,ศรีสะเกษ,2024-03-01,737996.0
8,5532025,สุรินทร์,ศีขรภูมิ,2024-03-01,153812.0
8,5532020,บุรีรัมย์,สตึก,2024-03-01,120800.0
8,5532027,สุรินทร์,สังขะ,2024-03-01,219143.0
8,5532024,สุรินทร์,สุรินทร์,2024-03-01,868008.0
8,5532015,อำนาจเจริญ,อำนาจเจริญ,2024-03-01,234130.0
8,5532011,อุบลราชธานี,อุบลราชธานี,2024-03-01,1494762.0
8,5532014,อุบลราชธานี,เขมราฐ,2024-03-01,156096.0
8,5532013,อุบลราชธานี,เดชอุดม,2024-03-01,182806.0
8,5532017,ยโสธร,เลิงนกทา,2024-03-01,108806.0
9,5511017,เชียงใหม่,จอมทอง,2024-03-01,92021.0
9,5511031,พะเยา,จุน,2024-03-01,104026.0
9,5511029,น่าน,ท่าวังผา,2024-03-01,101556.0
9,5511028,น่าน,น่าน,2024-03-01,356850.0
9,5511021,ลำพูน,บ้านโฮ่ง,2024-03-01,20140.0
9,5511016,เชียงใหม่,ฝาง,2024-03-01,117720.0
9,5511030,พะเยา,พะเยา,2024-03-01,546414.0
9,5511033,เชียงราย,พาน,2024-03-01,156962.0
9,5511027,แพร่,ร้องกวาง,2024-03-01,61678.0
9,5511022,ลำปาง,ลำปาง,2024-03-01,879173.0
9,5511020,ลำพูน,ลำพูน,2024-03-01,336389.0
9,5511013,เชียงใหม่,สันกำแพง,2024-03-01,354387.0
9,5511012,เชียงใหม่,ฮอด,2024-03-01,62270.0
9,5511023,ลำปาง,เกาะคา,2024-03-01,113788.0
9,5511032,เชียงราย,เชียงราย,2024-03-01,811673.0
9,5511011,เชียงใหม่,เชียงใหม่,2024-03-01,3396977.0
9,5511026,แพร่,เด่นชัย,2024-03-01,101186.0
9,5511024,ลำปาง,เถิน,2024-03-01,133357.0
9,5511034,เชียงราย,เทิง,2024-03-01,59886.0
9,5511035,เชียงราย,เวียงเชียงของ,2024-03-01,79213.0
9,5511025,แพร่,แพร่,2024-03-01,249054.0
9,5511037,เชียงราย,แม่ขะจาน,2024-03-01,63824.0
9,5511014,เชียงใหม่,แม่ริม,2024-03-01,542214.1
9,5511019,แม่ฮ่องสอน,แม่สะเรียง,2024-03-01,122448.0
9,5511036,เชียงราย,แม่สาย,2024-03-01,416843.0
9,5511018,แม่ฮ่องสอน,แม่ฮ่องสอน,2024-03-01,161209.0
9,5511015,เชียงใหม่,แม่แตง,2024-03-01,168758.0
10,5512017,กำแพงเพชร,กำแพงเพชร,2024-03-01,526999.0
10,5512018,กำแพงเพชร,ขาณุวรลักษบุรี,2024-03-01,109840.0
10,5512034,เพชรบูรณ์,ชนแดน,2024-03-01,67226.0
10,5512015,ชัยนาท,ชัยนาท,2024-03-01,247753.0
10,5512031,พิจิตร,ตะพานหิน,2024-03-01,161677.0
10,5512019,ตาก,ตาก,2024-03-01,555335.0
10,5512022,สุโขทัย,ทุ่งเสลี่ยม,2024-03-01,62561.0
10,5512012,นครสวรรค์,ท่าตะโก,2024-03-01,218999.0
10,5512011,นครสวรรค์,นครสวรรค์,2024-03-01,634211.0
10,5512028,พิษณุโลก,นครไทย,2024-03-01,103372.0
10,5512030,พิจิตร,บางมูลนาก,2024-03-01,96510.0
10,5512014,นครสวรรค์,พยุหะคีรี,2024-03-01,222992.0
10,5512029,พิจิตร,พิจิตร,2024-03-01,500847.0
10,5512027,พิษณุโลก,พิษณุโลก,2024-03-01,657329.0
10,5512013,นครสวรรค์,ลาดยาว,2024-03-01,126282.0
10,5512036,เพชรบูรณ์,วิเชียรบุรี,2024-03-01,144076.0
10,5512025,สุโขทัย,ศรีสัชนาลัย,2024-03-01,124111.0
10,5512023,สุโขทัย,ศรีสำโรง,2024-03-01,51879.0
10,5512024,สุโขทัย,สวรรคโลก,2024-03-01,125706.0
10,5512021,สุโขทัย,สุโขทัย,2024-03-01,385724.0
10,5512035,เพชรบูรณ์,หนองไผ่,2024-03-01,144459.0
10,5512033,เพชรบูรณ์,หล่มสัก,2024-03-01,222454.0
10,5512026,อุตรดิตถ์,อุตรดิตถ์,2024-03-01,76726.0
10,5512016,อุทัยธานี,อุทัยธานี,2024-03-01,237512.0
10,5512032,เพชรบูรณ์,เพชรบูรณ์,2024-03-01,373123.0
10,5512020,ตาก,แม่สอด,2024-03-01,752414.0
1,5531032,ปราจีนบุรี,กบินทร์บุรี,2024-04-01,513704.0
1,5531025,จันทบุรี,ขลุง,2024-04-01,289758.0
1,5531027,ตราด,คลองใหญ่,2024-04-01,80339.0
1,5531024,จันทบุรี,จันทบุรี,2024-04-01,1269936.93
1,5531017,ฉะเชิงเทรา,ฉะเชิงเทรา,2024-04-01,954475.0
1,5531011,ชลบุรี,ชลบุรี,2024-04-01,4013544.0
1,5531026,ตราด,ตราด,2024-04-01,563941.0
1,5531019,ฉะเชิงเทรา,บางคล้า,2024-04-01,1891635.0
1,5531018,ฉะเชิงเทรา,บางปะกง,2024-04-01,1209751.0
1,5531022,ระยอง,บ้านฉาง,2024-04-01,2360949.0
1,5531013,ชลบุรี,บ้านบึง,2024-04-01,1295958.0
1,5531031,ปราจีนบุรี,ปราจีนบุรี,2024-04-01,837159.78
1,5531023,ระยอง,ปากน้ำประแสร์,2024-04-01,486944.0
1,5531020,ฉะเชิงเทรา,พนมสารคาม,2024-04-01,587166.0
1,5531014,ชลบุรี,พนัสนิคม,2024-04-01,1721963.0
1,5531012,ชลบุรี,พัทยา,2024-04-01,4841344.06
1,5531021,ระยอง,ระยอง,2024-04-01,1702873.0
1,5531029,สระแก้ว,วัฒนานคร,2024-04-01,118560.0
1,5531015,ชลบุรี,ศรีราชา,2024-04-01,1624200.0
1,5531028,สระแก้ว,สระแก้ว,2024-04-01,335886.0
1,5531030,สระแก้ว,อรัญประเทศ,2024-04-01,445827.0
1,5531016,ชลบุรี,แหลมฉบัง,2024-04-01,2213788.0
2,5541031,นครราชสีมา,ครบุรี,2024-04-01,166670.0
2,5541039,ปทุมธานี,คลองหลวง,2024-04-01,3018838.0
2,5541017,ลพบุรี,ชัยบาดาล,2024-04-01,224672.0
2,5541036,นครราชสีมา,ชุมพวง,2024-04-01,109132.0
2,5541038,นครราชสีมา,ด่านขุนทด,2024-04-01,168602.0
2,5541024,พระนครศรีอยุธยา,ท่าเรือ,2024-04-01,155730.66
2,5541040,ปทุมธานี,ธัญบุรี,2024-04-01,1985104.0
2,5541027,นครนายก,นครนายก,2024-04-01,409039.0
2,5541029,นครราชสีมา,นครราชสีมา,2024-04-01,937640.0
2,5541028,นครนายก,บ้านนา,2024-04-01,299716.0
2,5541014,สระบุรี,บ้านหมอ,2024-04-01,96357.0
2,5541016,ลพบุรี,บ้านหมี่,2024-04-01,376772.0
2,5541025,ปทุมธานี,ปทุมธานี,2024-04-01,2516706.1
2,5541033,นครราชสีมา,ปักธงชัย,2024-04-01,258746.0
2,5541030,นครราชสีมา,ปากช่อง,2024-04-01,428773.0
2,5541022,พระนครศรีอยุธยา,ผักไห่,2024-04-01,45174.0
2,5541021,พระนครศรีอยุธยา,พระนครศรีอยุธยา,2024-04-01,2741731.92
2,5541011,สระบุรี,พระพุทธบาท,2024-04-01,432448.0
2,5541035,นครราชสีมา,พิมาย,2024-04-01,236949.0
2,5541013,สระบุรี,มวกเหล็ก,2024-04-01,552279.0
2,5541026,ปทุมธานี,รังสิต,2024-04-01,4474713.0
2,5541015,ลพบุรี,ลพบุรี,2024-04-01,1398455.0
2,5541020,อ่างทอง,วิเศษชัยชาญ,2024-04-01,100731.0
2,5541018,สิงห์บุรี,สิงห์บุรี,2024-04-01,259840.0
2,5541032,นครราชสีมา,สีคิ้ว,2024-04-01,788080.0
2,5541012,สระบุรี,หนองแค,2024-04-01,973576.0
2,5541019,อ่างทอง,อ่างทอง,2024-04-01,264390.0
2,5541023,พระนครศรีอยุธยา,เสนา,2024-04-01,269068.0
2,5541034,นครราชสีมา,โชคชัย,2024-04-01,348126.0
2,5541037,นครราชสีมา,โนนสูง,2024-04-01,157422.0
3,5542024,กาญจนบุรี,กาญจนบุรี,2024-04-01,766865.0
3,5542031,ประจวบคีรีขันธ์,กุยบุรี,2024-04-01,408841.0
3,5542022,สุพรรณบุรี,ด่านช้าง,2024-04-01,145915.0
3,5542027,กาญจนบุรี,ท่ามะกา,2024-04-01,235710.0
3,5542033,นครปฐม,นครปฐม,2024-04-01,593514.0
3,5542032,ประจวบคีรีขันธ์,บางสะพาน,2024-04-01,272829.0
3,5542011,ราชบุรี,บ้านโป่ง,2024-04-01,228575.0
3,5542029,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,2024-04-01,353354.0
3,5542030,ประจวบคีรีขันธ์,ปราณบุรี,2024-04-01,951794.0
3,5542013,ราชบุรี,ปากท่อ,2024-04-01,490669.0
3,5542026,กาญจนบุรี,พนมทวน,2024-04-01,190013.0
3,5542014,ราชบุรี,ราชบุรี,2024-04-01,731570.21
3,5542020,สุพรรณบุรี,ศรีประจันต์,2024-04-01,107438.0
3,5542015,สมุทรสงคราม,สมุทรสงคราม,2024-04-01,1004528.0
3,5542016,สมุทรสาคร,สมุทรสาคร,2024-04-01,5659259.0
3,5542012,ราชบุรี,สวนผึ้ง,2024-04-01,152135.0
3,5542018,นครปฐม,สามพราน,2024-04-01,1121758.0
3,5542019,สุพรรณบุรี,สุพรรณบุรี,2024-04-01,647067.0
3,5542023,สุพรรณบุรี,อู่ทอง,2024-04-01,427347.5
3,5542017,สมุทรสาคร,อ้อมน้อย,2024-04-01,2791900.0
3,5542021,สุพรรณบุรี,เดิมบางนางบวช,2024-04-01,224781.0
3,5542028,เพชรบุรี,เพชรบุรี,2024-04-01,1424655.0
3,5542025,กาญจนบุรี,เลาขวัญ,2024-04-01,158935.0
4,5551025,กระบี่,กระบี่,2024-04-01,955351.0
4,5551012,สุราษฎร์ธานี,กาญจนดิษฐ์,2024-04-01,345446.0
4,5551031,นครศรีธรรมราช,ขนอม,2024-04-01,161358.0
4,5551034,กระบี่,คลองท่อม,2024-04-01,129058.0
4,5551030,นครศรีธรรมราช,จันดี,2024-04-01,157331.0
4,5551028,นครศรีธรรมราช,ชะอวด,2024-04-01,113378.0
4,5551017,ชุมพร,ชุมพร,2024-04-01,906992.0
4,5551022,พังงา,ตะกั่วป่า,2024-04-01,233097.0
4,5551027,นครศรีธรรมราช,ทุ่งสง,2024-04-01,562934.0
4,5551019,ชุมพร,ท่าแซะ,2024-04-01,101876.0
4,5551023,พังงา,ท้ายเหมือง,2024-04-01,101806.0
4,5551032,นครศรีธรรมราช,นครศรีธรรมราช,2024-04-01,257059.0
4,5551015,สุราษฎร์ธานี,บ้านตาขุน,2024-04-01,117408.0
4,5551014,สุราษฎร์ธานี,บ้านนาสาร,2024-04-01,190730.0
4,5551029,นครศรีธรรมราช,ปากพนัง,2024-04-01,268691.0
4,5551021,พังงา,พังงา,2024-04-01,239024.0
4,5551024,ภูเก็ต,ภูเก็ต,2024-04-01,2407925.0
4,5551020,ระนอง,ระนอง,2024-04-01,548147.0
4,5551011,สุราษฎร์ธานี,สุราษฎร์ธานี,2024-04-01,1967121.11
4,5551018,ชุมพร,หลังสวน,2024-04-01,346557.0
4,5551026,กระบี่,อ่าวลึก,2024-04-01,100870.0
4,5551033,สุราษฎร์ธานี,เกาะพะงัน,2024-04-01,112819.0
4,5551013,สุราษฎร์ธานี,เกาะสมุย,2024-04-01,694521.02
4,5551016,สุราษฎร์ธานี,ไชยา,2024-04-01,109474.0
5,5552021,ตรัง,กันตัง,2024-04-01,278237.0
5,5552018,ตรัง,ตรัง,2024-04-01,427532.0
5,5552027,นราธิวาส,นราธิวาส,2024-04-01,522297.67
5,5552014,สงขลา,นาทวี,2024-04-01,92920.0
5,5552030,สงขลา,พังลา,2024-04-01,109226.0
5,5552016,พัทลุง,พัทลุง,2024-04-01,399377.0
5,5552024,ยะลา,ยะหา,2024-04-01,72892.0
5,5552020,ตรัง,ย่านตาขาว,2024-04-01,158927.0
5,5552015,สงขลา,ระโนด,2024-04-01,46852.0
5,5552028,นราธิวาส,รือเสาะ,2024-04-01,51870.0
5,5552023,สตูล,ละงู,2024-04-01,205764.0
5,5552011,สงขลา,สงขลา,2024-04-01,1596952.0
5,5552022,สตูล,สตูล,2024-04-01,403908.0
5,5552013,สงขลา,สะเดา,2024-04-01,427305.0
5,5552026,ปัตตานี,สายบุรี,2024-04-01,50702.0
5,5552029,นราธิวาส,สุไหงโก-ลก,2024-04-01,266452.0
5,5552012,สงขลา,หาดใหญ่,2024-04-01,2250150.0
5,5552019,ตรัง,ห้วยยอด,2024-04-01,232476.0
5,5552017,พัทลุง,เขาชัยสน,2024-04-01,55746.0
5,5552025,ยะลา,เบตง,2024-04-01,246379.0
6,5521016,ขอนแก่น,กระนวน,2024-04-01,288281.0
6,5521019,กาฬสินธุ์,กาฬสินธุ์,2024-04-01,587675.0
6,5521020,กาฬสินธุ์,กุฉินารายณ์,2024-04-01,97607.0
6,5521011,ขอนแก่น,ขอนแก่น,2024-04-01,3207112.0
6,5521026,ชัยภูมิ,จัตุรัส,2024-04-01,306914.0
6,5521015,ขอนแก่น,ชนบท,2024-04-01,309303.0
6,5521024,ชัยภูมิ,ชัยภูมิ,2024-04-01,838395.0
6,5521013,ขอนแก่น,ชุมแพ,2024-04-01,389644.0
6,5521014,ขอนแก่น,น้ำพอง,2024-04-01,484308.0
6,5521029,ชัยภูมิ,บำเหน็จณรงค์,2024-04-01,252757.0
6,5521012,ขอนแก่น,บ้านไผ่,2024-04-01,340049.0
6,5521023,มหาสารคาม,พยัคฆภูมิพิสัย,2024-04-01,150672.0
6,5521028,ชัยภูมิ,ภูเขียว,2024-04-01,235575.0
6,5521022,มหาสารคาม,มหาสารคาม,2024-04-01,1163546.0
6,5521030,ร้อยเอ็ด,ร้อยเอ็ด,2024-04-01,747919.0
6,5521021,กาฬสินธุ์,สมเด็จ,2024-04-01,136229.0
6,5521032,ร้อยเอ็ด,สุวรรณภูมิ,2024-04-01,118640.0
6,5521027,ชัยภูมิ,หนองบัวแดง,2024-04-01,138017.0
6,5521017,ขอนแก่น,หนองเรือ,2024-04-01,228575.0
6,5521018,ขอนแก่น,เมืองพล,2024-04-01,220399.0
6,5521025,ชัยภูมิ,แก้งคร้อ,2024-04-01,220214.0
6,5521031,ร้อยเอ็ด,โพนทอง,2024-04-01,165507.0
7,5522012,อุดรธานี,กุมภวาปี,2024-04-01,346643.0
7,5522018,เลย,ด่านซ้าย,2024-04-01,86258.0
7,5522028,นครพนม,ธาตุพนม,2024-04-01,211334.0
7,5522027,นครพนม,นครพนม,2024-04-01,368757.0
7,5522021,บึงกาฬ,บึงกาฬ,2024-04-01,166066.0
7,5522014,อุดรธานี,บ้านดุง,2024-04-01,193189.0
7,5522013,อุดรธานี,บ้านผือ,2024-04-01,174512.0
7,5522029,นครพนม,บ้านแพง,2024-04-01,79689.0
7,5522026,สกลนคร,พังโคน,2024-04-01,212914.0
7,5522019,เลย,วังสะพุง,2024-04-01,193726.0
7,5522030,นครพนม,ศรีสงคราม,2024-04-01,112582.0
7,5522022,หนองคาย,ศรีเชียงใหม่,2024-04-01,94266.0
7,5522024,สกลนคร,สกลนคร,2024-04-01,638576.0
7,5522025,สกลนคร,สว่างแดนดิน,2024-04-01,191684.0
7,5522020,หนองคาย,หนองคาย,2024-04-01,583565.0
7,5522015,หนองบัวลำภู,หนองบัวลำภู,2024-04-01,323817.0
7,5522011,อุดรธานี,อุดรธานี,2024-04-01,2302135.0
7,5522017,เลย,เชียงคาน,2024-04-01,175079.0
7,5522016,เลย,เลย,2024-04-01,523230.0
7,5522023,หนองคาย,โพนพิสัย,2024-04-01,152782.0
8,5532029,ศรีสะเกษ,กันทรลักษ์,2024-04-01,131283.0
8,5532022,บุรีรัมย์,นางรอง,2024-04-01,249867.0
8,5532019,บุรีรัมย์,บุรีรัมย์,2024-04-01,903362.0
8,5532012,อุบลราชธานี,พิบูลมังสาหาร,2024-04-01,132287.0
8,5532018,ยโสธร,มหาชนะชัย,2024-04-01,117143.0
8,5532030,มุกดาหาร,มุกดาหาร,2024-04-01,483759.0
8,5532016,ยโสธร,ยโสธร,2024-04-01,314090.0
8,5532026,สุรินทร์,รัตนบุรี,2024-04-01,186781.0
8,5532023,บุรีรัมย์,ละหานทราย,2024-04-01,261341.0
8,5532021,บุรีรัมย์,ลำปลายมาศ,2024-04-01,117694.0
8,5532028,ศรีสะเกษ,ศรีสะเกษ,2024-04-01,808252.0
8,5532025,สุรินทร์,ศีขรภูมิ,2024-04-01,178855.0
8,5532020,บุรีรัมย์,สตึก,2024-04-01,129948.0
8,5532027,สุรินทร์,สังขะ,2024-04-01,232806.0
8,5532024,สุรินทร์,สุรินทร์,2024-04-01,937402.0
8,5532015,อำนาจเจริญ,อำนาจเจริญ,2024-04-01,263732.0
8,5532011,อุบลราชธานี,อุบลราชธานี,2024-04-01,1665273.0
8,5532014,อุบลราชธานี,เขมราฐ,2024-04-01,179103.0
8,5532013,อุบลราชธานี,เดชอุดม,2024-04-01,203873.0
8,5532017,ยโสธร,เลิงนกทา,2024-04-01,133335.0
